station_id,rainfall_mm,lat,long,country,county,county_avg
45157,,51.032617,-3.399666,England,Somerset,0.00
52103,0,50.902608,-2.632068,England,Somerset,0.00
52129,0,50.875913,-2.981351,England,Somerset,0.00
52147,0,51.053779,-2.892367,England,Somerset,0.00
52150,0,51.005958,-2.643449,England,Somerset,0.00
43201,0,51.085428,-2.353299,England,Somerset,0.00
45208,0,50.850579,-2.888483,England,Somerset,0.00
51126,0,51.124753,-3.200962,England,Somerset,0.00
51124,0,51.207152,-3.536655,England,Somerset,0.00
45185,0,51.046267,-3.459994,England,Somerset,0.00
E82880,0,51.199461,-3.702435,England,Somerset,0.00
53104,0,51.538159,-2.480793,England,South Gloucestershire,0.00
531175,0,51.546033,-2.267448,England,South Gloucestershire,0.00
53101,0,51.602099,-2.455479,England,South Gloucestershire,0.00
570099,0,53.511139,-2.721493,England,St Helens,0.00
3307,0,53.196879,-1.901908,England,Staffordshire,0.00
3014,0,52.886657,-2.182004,England,Staffordshire,0.00
3173,0,53.017139,-1.981319,England,Staffordshire,0.00
3015,0,52.808314,-1.74405,England,Staffordshire,0.00
3782,0,52.736673,-1.993285,England,Staffordshire,0.00
554472,0,53.169907,-2.103919,England,Staffordshire,0.00
3099,0,52.807639,-1.889433,England,Staffordshire,0.00
3570,0,53.029694,-1.914215,England,Staffordshire,0.00
3778,0,52.687955,-1.796533,England,Staffordshire,0.00
3025,0,52.701554,-2.119078,England,Staffordshire,0.00
3100,0,52.830414,-1.607371,England,Staffordshire,0.00
3110,0,53.122311,-2.011159,England,Staffordshire,0.00
3346,0,52.95331,-2.040883,England,Staffordshire,0.00
1552,0,52.541438,-2.193841,England,Staffordshire,0.00
3349,0,52.901997,-1.860947,England,Staffordshire,0.00
3026,0,52.79928,-2.275079,England,Staffordshire,0.00
3571,0,53.105132,-2.154547,England,Staffordshire,0.00
3347,0,52.905076,-2.37685,England,Staffordshire,0.00
E24195,0,52.103622,0.807145,England,Suffolk,0.00
E24957,0,52.101218,0.906298,England,Suffolk,0.00
E24947,0,52.165978,0.556609,England,Suffolk,0.00
E37291,0,52.013331,0.746104,England,Suffolk,0.00
E42971,0,52.181011,0.952464,England,Suffolk,0.00
E21288,0,52.447056,1.60611,England,Suffolk,0.00
E24889,0,52.35513,1.431153,England,Suffolk,0.00
E23205,0,52.470804,1.73914,England,Suffolk,0.00
E23487,0,52.153042,1.061731,England,Suffolk,0.00
E22322,0,52.227467,0.741731,England,Suffolk,0.00
E24767,0.08,52.323479,1.278981,England,Suffolk,0.00
E24737,0,52.32454,0.894501,England,Suffolk,0.00
E44081,0,52.060314,0.493671,England,Suffolk,0.00
E21589,0,52.080162,1.29614,England,Suffolk,0.00
E24775,,52.40222,1.542157,England,Suffolk,0.00
E23470,0,52.191671,1.4844,England,Suffolk,0.00
E24187,,52.218546,1.268312,England,Suffolk,0.00
E24591,0,52.345564,0.484737,England,Suffolk,0.00
E5732,0,52.124227,0.957474,England,Suffolk,0.00
E22683,0,51.971772,0.940138,England,Suffolk,0.00
E24141,,52.307124,1.153055,England,Suffolk,0.00
E48676,0,52.307124,1.153055,England,Suffolk,0.00
021028,0,54.938987,-1.393566,England,Sunderland,0.00
E10130,0,51.185738,-0.408138,England,Surrey,0.00
282781TP,0,51.256125,-0.566214,England,Surrey,0.00
E1290,0,51.236919,-0.046806,England,Surrey,0.00
280826TP,0,51.226121,-0.774805,England,Surrey,0.00
282290TP,0,51.143947,-0.512508,England,Surrey,0.00
283596TP,0,51.341055,-0.599459,England,Surrey,0.00
287451TP,0,51.308021,-0.16144,England,Surrey,0.00
E1300,0,51.141861,-0.009362,England,Surrey,0.00
285630TP,0,51.288167,-0.337196,England,Surrey,0.00
E10120,0,51.120939,-0.616127,England,Surrey,0.00
284703TP,0,51.178085,-0.133707,England,Surrey,0.00
271491TP,0,51.330311,-0.763419,England,Surrey,0.00
279941TP,0,51.396984,-0.540252,England,Surrey,0.00
0323SO,,51.246536,0.022379,England,Surrey,0.00
249744TP,0,51.568666,-1.811661,England,Swindon,0.00
559969,0,53.459311,-2.134747,England,Tameside,0.00
1339,0,52.718219,-2.570654,England,Telford and Wrekin,0.00
46161,0,50.384444,-3.523968,England,Torbay,0.00
E82960,0,50.475407,-3.581856,England,Torbay,0.00
560557,0,53.431001,-2.352893,England,Trafford,0.00
563599,,53.462415,-2.368215,England,Trafford,0.00
025394,0,54.894495,-1.489343,England,Tyne and Wear,0.00
080282,0,53.679365,-1.478411,England,Wakefield,0.00
3275,0,52.635078,-1.944539,England,Walsall,0.00
564160,0,53.381621,-2.570469,England,Warrington,0.00
55000A,,53.425407,-2.622222,England,Warrington,0.00
1814,0,52.481443,-1.558947,England,Warwickshire,0.00
1082,0,52.186855,-1.418519,England,Warwickshire,0.00
1165,0,52.205609,-1.605581,England,Warwickshire,0.00
1740,0,52.392235,-1.324715,England,Warwickshire,0.00
1045,0,52.362576,-1.508732,England,Warwickshire,0.00
1087,0,52.067173,-1.611177,England,Warwickshire,0.00
1040,0,52.309441,-1.774803,England,Warwickshire,0.00
3288,0,52.542109,-1.696942,England,Warwickshire,0.00
3201,0,52.579333,-1.532878,England,Warwickshire,0.00
1086,0,52.174506,-1.736002,England,Warwickshire,0.00
1775,0,52.27751,-1.599081,England,Warwickshire,0.00
267661TP,0,51.388049,-1.53073,England,West Berkshire,0.00
268851TP,0,51.462587,-1.327004,England,West Berkshire,0.00
265415TP,0,51.465368,-1.197403,England,West Berkshire,0.00
265038TP,0,51.543602,-1.343114,England,West Berkshire,0.00
268103TP,0,51.53833,-1.56235,England,West Berkshire,0.00
E7050,0.8,52.186277,-1.171327,England,West Northamptonshire,0.26
E7055,0,52.327013,-1.00142,England,West Northamptonshire,0.26
E7045,0.2,52.185547,-0.867095,England,West Northamptonshire,0.26
1770,0,52.288216,-1.222206,England,West Northamptonshire,0.26
E2476,0.8,52.252632,-1.146653,England,West Northamptonshire,0.26
E7070,0,52.207563,-0.73336,England,West Northamptonshire,0.26
E2382,0.4,52.332215,-0.788506,England,West Northamptonshire,0.26
E21335,0.2,52.132397,-0.953181,England,West Northamptonshire,0.26
256345TP,0,52.168732,-1.235988,England,West Northamptonshire,0.26
E1716,0,52.434206,-0.92251,England,West Northamptonshire,0.26
E1980,0.4,52.24053,-1.091234,England,West Northamptonshire,0.26
E2527,0.6,52.191056,-1.087854,England,West Northamptonshire,0.26
E2561,0,52.310724,-0.888839,England,West Northamptonshire,0.26
E8520,0,51.039914,-0.097897,England,West Sussex,0.00
E10510,,51.053802,-0.642384,England,West Sussex,0.00
E9340,0,50.986805,-0.268198,England,West Sussex,0.00
E10450,0,50.933357,-0.647317,England,West Sussex,0.00
E11120,0,50.78281,-0.694221,England,West Sussex,0.00
E11060,0,50.853543,-0.666675,England,West Sussex,0.00
E9360,0,50.929113,-0.384184,England,West Sussex,0.00
E9350,0,50.999283,-0.143741,England,West Sussex,0.00
E9290,0,51.04624,-0.400084,England,West Sussex,0.00
2321SO,0,50.83729,-0.377415,England,West Sussex,0.00
E11080,0,50.828064,-0.805132,England,West Sussex,0.00
000075TP,0,51.084022,-0.214597,England,West Sussex,0.00
E11040,0,50.889075,-0.881768,England,West Sussex,0.00
E8500,0,51.066083,-0.159624,England,West Sussex,0.00
E9720,0,50.860296,-0.483186,England,West Sussex,0.00
E10140,0,51.023941,-0.551999,England,West Sussex,0.00
E10370,0,50.999633,-0.78648,England,West Sussex,0.00
E11191,0,50.923464,-0.81265,England,West Sussex,0.00
E10000,0,50.950807,-0.528647,England,West Sussex,0.00
E9660,0,50.929364,-0.469557,England,West Sussex,0.00
2705SO,0,50.759531,-0.787028,England,West Sussex,0.00
598928,0,54.524262,-2.505948,England,Westmorland and Furness,0.05
013045,0,54.742208,-2.378185,England,Westmorland and Furness,0.05
013336,0.2,54.774946,-2.516845,England,Westmorland and Furness,0.05
600683,0,54.592579,-2.950962,England,Westmorland and Furness,0.05
587552,,54.313112,-2.946042,England,Westmorland and Furness,0.05
587552,0,54.313112,-2.946042,England,Westmorland and Furness,0.05
602253,0,54.779014,-2.608625,England,Westmorland and Furness,0.05
586056,0.2,54.262864,-2.811323,England,Westmorland and Furness,0.05
581159,0.2,54.31472,-2.538727,England,Westmorland and Furness,0.05
598691,0,54.569482,-2.432265,England,Westmorland and Furness,0.05
601304,0,54.536396,-2.762648,England,Westmorland and Furness,0.05
586820,0,54.444792,-3.103284,England,Westmorland and Furness,0.05
589359,0,54.342135,-3.21744,England,Westmorland and Furness,0.05
586493,0.1,54.246782,-2.923038,England,Westmorland and Furness,0.05
585512,0,54.37577,-2.72272,England,Westmorland and Furness,0.05
600735,0,54.630789,-2.88989,England,Westmorland and Furness,0.05
013553,,54.820161,-2.445834,England,Westmorland and Furness,0.05
598147,,54.504409,-2.241634,England,Westmorland and Furness,0.05
605936,0,54.716254,-2.87779,England,Westmorland and Furness,0.05
600986,0,54.497284,-2.690895,England,Westmorland and Furness,0.05
585022,,54.440718,-2.825629,England,Westmorland and Furness,0.05
584772,0.1,54.328305,-2.694209,England,Westmorland and Furness,0.05
605382,,54.680261,-2.999541,England,Westmorland and Furness,0.05
586898,0.2,54.420696,-2.979342,England,Westmorland and Furness,0.05
600140,0.1,54.500172,-2.930285,England,Westmorland and Furness,0.05
588705,0,54.190769,-3.163942,England,Westmorland and Furness,0.05
588886,0,54.136092,-3.238939,England,Westmorland and Furness,0.05
588006,,54.378286,-3.103039,England,Westmorland and Furness,0.05
588006,0.4,54.378286,-3.103039,England,Westmorland and Furness,0.05
604742,0,54.670137,-2.788412,England,Westmorland and Furness,0.05
Dubbs1,,54.406987,-2.892739,England,Westmorland and Furness,0.05
585122_,,54.406987,-2.892739,England,Westmorland and Furness,0.05
585122,0.1,54.406987,-2.892739,England,Westmorland and Furness,0.05
585160,0.1,54.43892,-2.825593,England,Westmorland and Furness,0.05
Greens1,0,54.548278,-2.983943,England,Westmorland and Furness,0.05
598145,0,54.504409,-2.241634,England,Westmorland and Furness,0.05
564154,,53.497891,-2.499671,England,Wigan,0.00
569848,0,53.58714,-2.633659,England,Wigan,0.00
564154,0,53.497891,-2.499671,England,Wigan,0.00
43102,0,51.067961,-2.063451,England,Wiltshire,0.00
531178,0,51.596598,-2.146477,England,Wiltshire,0.00
43104,0,51.220377,-1.669896,England,Wiltshire,0.00
53110,0,51.341928,-2.266258,England,Wiltshire,0.00
53109,0,51.360132,-2.138539,England,Wiltshire,0.00
266474TP,,51.412945,-1.726028,England,Wiltshire,0.00
53102,0,51.549024,-2.052583,England,Wiltshire,0.00
53106,0,51.474338,-2.127367,England,Wiltshire,0.00
531184,0,51.236826,-2.216949,England,Wiltshire,0.00
43105,0,51.358394,-1.927417,England,Wiltshire,0.00
43103,,51.164146,-1.894828,England,Wiltshire,0.00
53103,0,51.530109,-1.896872,England,Wiltshire,0.00
53113,0,51.290973,-1.963375,England,Wiltshire,0.00
E60880,0,51.164146,-1.894828,England,Wiltshire,0.00
266474TP_TEMPNo,0,51.427328,-1.724504,England,Wiltshire,0.00
E71440,0,51.277138,-1.712499,England,Wiltshire,0.00
550148,0,53.410189,-3.10942,England,Wirral,0.00
3096,0,52.615214,-2.152813,England,Wolverhampton,0.00
3167,0,52.419334,-1.990391,England,Worcestershire,0.00
1201,0,52.343809,-1.955178,England,Worcestershire,0.00
3165,0,52.399545,-2.050654,England,Worcestershire,0.00
1773,0,52.222319,-2.17488,England,Worcestershire,0.00
1413,0,52.325619,-2.226643,England,Worcestershire,0.00
1760,0,52.140634,-1.974376,England,Worcestershire,0.00
1769,0,52.199933,-2.097246,England,Worcestershire,0.00
1774,0,52.338976,-2.542273,England,Worcestershire,0.00
1548,0,52.408068,-2.335847,England,Worcestershire,0.00
1819,0,52.178577,-2.411624,England,Worcestershire,0.00
059793,0,53.966652,-1.115089,England,York,0.00
